Time Step,Robot ID,X,Y,Degree,SD Est,,
54,8,45.689804,19.179968,0,0,,
54,9,190.5401,-147.66835,0,0,,
54,10,195.25027,-371.65897,0,0,,
54,11,-20.605806,-389.1872,0,0,,
55,0,15.237959,134.4607,1,1,,
55,1,-274.0654,-106.483406,1,0.2,,
55,2,-39.3965,102.994995,1,1,,
55,3,-156.94626,380.7692,0,0,,
55,4,-275.39813,-172.809,1,1,,
55,5,46.18183,-264.46274,0,0,,
55,6,-390.879,3.6887612,0,0,,
55,7,-109.63805,217.68088,0,0,,
55,8,47.793022,21.319239,0,0,,
55,9,187.55563,-147.36353,0,0,,
55,10,198.20607,-371.14587,0,0,,
55,11,-23.179655,-387.646,0,0,,
56,0,15.978209,131.55345,1,1,,
56,1,-273.44934,-109.41947,1,1,,
56,2,-37.725605,105.4866,1,1,,
56,3,-154.48604,379.05243,0,0,,
56,4,-273.49002,-170.49403,1,1,,
56,5,43.503746,-263.11075,0,0,,
56,6,-387.19955,2.6129196,0,0,,
56,7,-111.65879,215.46355,0,0,,
56,8,50.073902,23.267979,0,0,,
56,9,184.75516,-146.28775,0,0,,
56,10,201.20538,-371.20993,0,0,,
56,11,-25.817549,-386.2172,0,0,,
57,0,16.35151,128.57677,1,1,,
57,1,-273.78732,-112.400375,1,1,,
57,2,-36.214962,108.07851,1,1,,
57,3,-151.55281,378.423,0,0,,
57,4,-272.4754,-167.67082,1,1,,
57,5,40.671535,-262.12152,0,0,,
57,6,-384.4578,1.3952692,0,0,,
57,7,-112.523575,212.5909,0,0,,
57,8,52.14963,25.43393,0,0,,
57,9,182.37715,-144.4588,0,0,,
57,10,204.19557,-370.96747,0,0,,
57,11,-28.661821,-385.26318,0,0,,
58,0,15.967776,125.60141,1,1,,
58,1,-274.09604,-115.384445,1,1,,
58,2,-33.79476,109.85125,1,1,,
58,3,-148.60913,377.84445,0,0,,
58,4,-271.1312,-164.98882,1,1,,
58,5,37.857513,-261.08167,0,0,,
58,6,-381.56088,0.6155325,0,0,,
58,7,-114.05162,210.00922,0,0,,
58,8,54.83841,26.764519,0,0,,
58,9,180.04057,-142.57721,0,0,,
58,10,207.0933,-370.1909,0,0,,
58,11,-31.618687,-384.7563,0,0,,
59,0,15.496303,122.63869,1,1,,
59,1,-274.10147,-118.38444,1,1,,
59,2,-30.98269,110.89636,1,1,,
59,3,-145.86057,376.6422,0,0,,
59,4,-269.79727,-162.3017,1,1,,
59,5,35.268784,-259.56558,0,0,,
59,6,-378.59143,1.0425683,0,0,,
59,7,-115.13191,207.21048,0,0,,
59,8,57.56762,28.010078,0,0,,
59,9,177.81642,-140.56396,0,0,,
59,10,210.05643,-369.72195,0,0,,
59,11,-34.438995,-383.7336,0,0,,
60,0,16.007378,119.68254,1,1,,
60,1,-273.41608,-121.30509,1,1,,
60,2,-28.17181,111.94467,1,1,,
60,3,-143.0348,375.6347,0,0,,
60,4,-269.66745,-159.3045,1,1,,
60,5,32.461285,-258.50824,0,0,,
60,6,-375.69775,1.834192,0,0,,
60,7,-115.96972,204.32983,0,0,,
60,8,60.36608,29.091105,0,0,,
60,9,175.97096,-138.19875,0,0,,
60,10,213.00154,-369.15076,0,0,,
60,11,-36.979435,-382.13794,0,0,,
61,0,15.892568,116.68474,1,1,,
61,1,-272.38974,-124.12407,1,1,,
61,2,-25.44824,113.202515,1,1,,
61,3,-140.12917,374.88818,0,0,,
61,4,-268.61417,-156.49548,1,1,,
61,5,29.982101,-256.81897,0,0,,
61,6,-372.71442,2.1499453,0,0,,
61,7,-117.28277,201.63245,0,0,,
61,8,63.185204,30.117046,0,0,,
61,9,173.53708,-136.44482,0,0,,
61,10,215.92204,-368.4647,0,0,,
61,11,-38.840595,-379.78506,0,0,,
62,0,15.473112,113.7142,1,1,,
62,1,-272.13437,-127.11318,1,1,,
62,2,-22.553638,113.99073,1,1,,
62,3,-137.12953,374.93484,0,0,,
62,4,-267.43063,-153.7388,1,1,,
62,5,27.346352,-255.3862,0,0,,
62,6,-369.773,2.7399104,0,0,,
62,7,-118.04767,198.7316,0,0,,
62,8,65.77712,31.627663,0,0,,
62,9,171.25108,-134.50209,0,0,,
62,10,218.82843,-367.7211,0,0,,
62,11,-40.296917,-377.16226,0,0,,
63,0,15.261324,110.72169,1,1,,
63,1,-271.38156,-130.0172,1,1,,
63,2,-19.556242,113.86577,1,1,,
63,3,-134.17084,375.4309,0,0,,
63,4,-265.79016,-151.22707,1,1,,
63,5,24.608313,-254.16017,0,0,,
63,6,-367.31357,4.4578214,0,0,,
63,7,-118.41751,195.75449,0,0,,
63,8,68.186,33.415768,0,0,,
63,9,169.91496,-131.81606,0,0,,
63,10,221.82494,-367.57642,0,0,,
63,11,-41.596897,-374.45856,0,0,,
64,0,15.434184,107.72667,1,1,,
64,1,-271.6716,-133.00314,1,1,,
64,2,-16.701353,114.78751,1,1,,
64,3,-131.36502,376.4927,0,0,,
64,4,-264.04492,-148.78696,1,1,,
64,5,22.697212,-251.84766,0,0,,
64,6,-365.6376,6.946026,0,0,,
64,7,-117.83334,192.8119,0,0,,
64,8,71.0118,34.42316,0,0,,
64,9,168.32652,-129.27109,0,0,,
64,10,224.75528,-368.21915,0,0,,
64,11,-42.599766,-371.63113,0,0,,
65,0,15.470316,104.72689,1,1,,
65,1,-271.66696,-133.57812,1,1,,
65,2,-15.198765,117.384094,1,1,,
65,3,-128.58928,377.6308,0,0,,
65,4,-261.9442,-146.64522,1,1,,
65,5,21.70968,-249.01485,0,0,,
65,6,-363.85098,9.355995,0,0,,
65,7,-117.21206,189.87694,0,0,,
65,8,73.82234,35.472378,0,0,,
65,9,167.42865,-126.4086,0,0,,
65,10,227.45833,-369.5205,0,0,,
65,11,-42.49052,-368.63312,0,0,,
66,0,15.206992,101.73847,1,1,,
66,1,-272.73868,-133.37273,1,1,,
66,2,-14.069288,120.16335,1,1,,
66,3,-125.934784,379.02853,0,0,,
66,4,-259.9016,-144.448,1,1,,
66,5,21.336634,-246.03813,0,0,,
66,6,-362.10873,11.798246,0,0,,
66,7,-116.34542,187.00484,0,0,,
66,8,76.803535,35.80775,0,0,,
66,9,166.14633,-123.69647,0,0,,
66,10,230.28064,-370.53766,0,0,,
66,11,-42.379128,-365.6352,0,0,,
67,0,15.773077,98.792366,1,1,,
67,1,-272.07193,-131.78679,1,1,,
67,2,-13.570259,123.12156,1,1,,
67,3,-122.975914,379.52362,0,0,,
67,4,-262.3486,-142.7124,1,1,,
67,5,20.670496,-243.11302,0,0,,
67,6,-359.93863,13.869624,0,0,,
67,7,-116.29069,184.00534,0,0,,
67,8,79.78119,35.442265,0,0,,
67,9,166.15112,-120.69647,0,0,,
67,10,233.12863,-371.48047,0,0,,
67,11,-42.38764,-362.6352,0,0,,
68,0,16.87539,96.00222,1,1,,
68,1,-278.24158,-126.269875,1,1,,
68,2,-13.140558,126.09062,1,1,,
68,3,-119.98982,379.81216,0,0,,
68,4,-264.55554,-140.68031,1,1,,
68,5,20.194061,-240.1511,0,0,,
68,6,-358.4,16.445013,0,0,,
68,7,-117.31462,181.18549,0,0,,
68,8,82.77533,35.254814,0,0,,
68,9,165.44702,-117.780266,0,0,,
68,10,236.12238,-371.67422,0,0,,
68,11,-42.640575,-359.64587,0,0,,
69,0,18.715563,93.63288,1,1,,
69,1,-275.54645,-125.05576,1,1,,
69,2,-12.493558,129.02002,1,1,,
69,3,-117.15889,378.81927,0,0,,
69,4,-267.19626,-139.25673,1,1,,
69,5,19.880346,-237.16754,0,0,,
69,6,-357.28793,19.231287,0,0,,
69,7,-118.953705,178.67284,0,0,,
69,8,85.71237,35.866188,0,0,,
69,9,165.7771,-114.79848,0,0,,
69,10,239.01904,-372.4548,0,0,,
69,11,-43.000378,-356.66754,0,0,,
70,0,20.222342,91.038734,1,1,,
70,1,-275.80374,-124.59685,1,1,,
70,2,-11.391106,131.8101,1,1,,
70,3,-115.40091,376.38834,0,0,,
70,4,-270.17023,-138.86241,1,1,,
70,5,18.356552,-234.58334,0,0,,
70,6,-356.96902,22.214287,0,0,,
70,7,-120.9467,176.43053,0,0,,
70,8,88.64817,36.483494,0,0,,
70,9,165.941,-111.802956,0,0,,
70,10,242.0185,-372.3975,0,0,,
70,11,-42.984356,-353.66757,0,0,,
71,0,21.71169,88.43454,1,1,,
71,1,-280.37723,-121.16299,1,1,,
71,2,-10.069883,134.5035,1,1,,
71,3,-112.914215,374.71014,0,0,,
71,4,-273.15015,-139.20903,1,1,,
71,5,17.050713,-231.88246,0,0,,
71,6,-357.12115,25.210426,0,0,,
71,7,-122.44058,173.82893,0,0,,
71,8,91.646,36.597485,0,0,,
71,9,167.00446,-108.99777,0,0,,
71,10,244.96574,-371.8374,0,0,,
71,11,-42.632187,-350.68832,0,0,,
72,0,23.224102,85.843666,1,1,,
72,1,-282.04742,-118.022804,1,1,,
72,2,-7.434022,135.93605,1,1,,
72,3,-110.477905,372.9596,0,0,,
72,4,-275.16016,-141.4361,1,1,,
72,5,15.158203,-229.55472,0,0,,
72,6,-356.93515,28.204655,0,0,,
72,7,-123.086174,170.89922,0,0,,
72,8,94.42367,37.730873,0,0,,
72,9,167.26584,-106.00918,0,0,,
72,10,247.91295,-371.27704,0,0,,
72,11,-42.12284,-347.73187,0,0,,
73,0,24.815073,83.30028,1,1,,
73,1,-282.79813,-115.118256,1,1,,
73,2,-4.8473444,137.45563,1,1,,
73,3,-108.2815,370.9161,0,0,,
73,4,-276.89307,-143.88498,1,1,,
73,5,13.65399,-226.95908,0,0,,
73,6,-356.49734,31.172539,0,0,,
73,7,-122.860405,167.90773,0,0,,
73,8,97.26772,38.68551,0,0,,
73,9,167.14938,-103.01144,0,0,,
73,10,250.61194,-369.9673,0,0,,
73,11,-41.971844,-344.7357,0,0,,
74,0,26.062939,80.57212,1,1,,
74,1,-283.35034,-112.16952,1,1,,
74,2,-2.1838078,138.83606,1,1,,
74,3,-106.03227,368.9309,0,0,,
74,4,-278.41776,-146.46866,1,1,,
74,5,12.280036,-224.29219,0,0,,
74,6,-355.62985,34.044376,0,0,,
74,7,-122.44678,164.93639,0,0,,
74,8,100.00454,39.914265,0,0,,
74,9,167.50136,-100.03216,0,0,,
74,10,253.58646,-369.57706,0,0,,
74,11,-43.009792,-341.92096,0,0,,
75,0,27.578943,77.98335,1,1,,
75,1,-284.40683,-109.361694,1,1,,
75,2,-0.21529281,141.0999,1,1,,
75,3,-104.10171,366.6346,0,0,,
75,4,-279.20273,-149.36414,1,1,,
75,5,11.607776,-221.36848,0,0,,
75,6,-354.86407,36.944992,0,0,,
75,7,-123.57508,162.15665,0,0,,
75,8,102.62864,41.368263,0,0,,
75,9,166.98125,-97.07759,0,0,,
75,10,256.5765,-369.33282,0,0,,
75,11,-45.12645,-339.79498,0,0,,
76,0,27.954475,75.00695,0,0,,
76,1,-285.1617,-106.45822,1,1,,
76,2,2.2406478,142.82278,0,0,,
76,3,-102.198235,364.31583,0,0,,
76,4,-280.9125,-151.82924,1,1,,
76,5,10.747729,-218.4944,0,0,,
76,6,-355.08493,39.93685,0,0,,
76,7,-124.207504,159.22406,0,0,,
76,8,105.37649,42.57215,0,0,,
76,9,165.3707,-94.54656,0,0,,
76,10,259.49698,-368.6467,0,0,,
76,11,-47.63147,-338.14426,0,0,,
77,0,29.384048,72.36947,0,0,,
77,1,-286.4111,-103.73076,1,1,,
77,2,4.2569013,145.0442,0,0,,
77,3,-100.90963,361.6067,0,0,,
77,4,-281.90915,-154.65884,1,1,,
77,5,10.182873,-215.54805,0,0,,
77,6,-355.3721,42.923077,0,0,,
77,7,-126.06113,156.86523,0,0,,
77,8,108.303085,43.231716,0,0,,
77,9,163.6568,-92.084335,0,0,,
77,10,262.3363,-367.6781,0,0,,
77,11,-49.75942,-336.0296,0,0,,
78,0,30.323803,69.52046,0,0,,
78,1,-286.7026,-100.74496,1,1,,
78,2,5.959141,147.51451,0,0,,
78,3,-100.430145,358.64526,0,0,,
78,4,-283.30237,-157.3157,1,1,,
78,5,10.185643,-212.54805,0,0,,
78,6,-356.76706,45.57902,0,0,,
78,7,-127.039925,154.0294,0,0,,
78,8,111.28081,43.596645,0,0,,
78,9,161.65958,-89.84579,0,0,,
78,10,265.00134,-366.30057,0,0,,
78,11,-51.987984,-334.02124,0,0,,
79,0,32.24162,67.213524,0,0,,
79,1,-287.3329,-97.81191,1,1,,
79,2,6.7093496,150.41919,0,0,,
79,3,-100.09965,355.6635,0,0,,
79,4,-284.03183,-160.22566,1,1,,
79,5,10.488923,-209.56342,0,0,,
79,6,-357.9049,48.354866,0,0,,
79,7,-127.32002,151.04251,0,0,,
79,8,114.254295,43.9946,0,0,,
79,9,160.70813,-87.00066,0,0,,
79,10,267.90756,-365.5563,0,0,,
79,11,-54.35953,-332.18393,0,0,,
80,0,34.51318,65.25393,0,0,,
80,1,-287.38095,-94.812294,1,1,,
80,2,7.938511,153.15582,0,0,,
80,3,-100.4331,352.6821,0,0,,
80,4,-284.63293,-163.16483,1,1,,
80,5,10.584607,-206.56494,0,0,,
80,6,-359.2577,51.03255,0,0,,
80,7,-127.74049,148.07213,0,0,,
80,8,117.05453,45.071026,0,0,,
80,9,160.58745,-84.00309,0,0,,
80,10,270.59305,-364.21906,0,0,,
80,11,-56.918495,-330.61813,0,0,,
81,0,36.434505,62.94991,0,0,,
81,1,-287.48682,-91.81416,0,0,,
81,2,8.286126,156.13562,0,0,,
81,3,-101.0031,349.73676,0,0,,
81,4,-284.5305,-166.16307,0,0,,
81,5,11.0881195,-203.6075,0,0,,
81,6,-360.70203,53.66198,0,0,,
81,7,-128.2855,145.12206,0,0,,
81,8,119.587234,46.67894,0,0,,
81,9,160.11526,-81.04048,0,0,,
81,10,273.3324,-362.99594,0,0,,
81,11,-59.483746,-329.06265,0,0,,
82,0,37.22712,60.05651,0,0,,
82,1,-287.95145,-88.85036,0,0,,
82,2,8.575662,159.12161,0,0,,
82,3,-101.82047,346.85025,0,0,,
82,4,-284.65372,-169.16054,0,0,,
82,5,12.332979,-200.87798,0,0,,
82,6,-361.9173,56.404804,0,0,,
82,7,-129.00276,142.20906,0,0,,
82,8,121.86838,48.627373,0,0,,
82,9,158.80911,-78.33975,0,0,,
82,10,276.1223,-361.8931,0,0,,
82,11,-62.256367,-327.917,0,0,,
83,0,37.73816,57.100357,0,0,,
83,1,-289.8532,-86.53017,0,0,,
83,2,8.452117,162.11906,0,0,,
83,3,-101.97556,343.85425,0,0,,
83,4,-285.91934,-171.8805,0,0,,
83,5,13.935915,-198.34212,0,0,,
83,6,-363.7547,58.776295,0,0,,
83,7,-129.86884,139.33679,0,0,,
83,8,123.98376,50.75462,0,0,,
83,9,157.35007,-75.71845,0,0,,
83,10,278.96094,-360.92242,0,0,,
83,11,-65.237335,-327.57962,0,0,,
84,0,38.347954,54.162987,0,0,,
84,1,-291.05316,-83.780594,0,0,,
84,2,8.676959,165.11063,0,0,,
84,3,-102.06403,340.85556,0,0,,
84,4,-287.13126,-174.6248,0,0,,
84,5,15.500202,-195.78223,0,0,,
84,6,-365.10785,61.453796,0,0,,
84,7,-130.79965,136.48485,0,0,,
84,8,126.463715,52.442757,0,0,,
84,9,155.86028,-73.11451,0,0,,
84,10,281.51624,-359.35065,0,0,,
84,11,-68.207214,-327.15558,0,0,,
85,0,39.59327,51.433666,0,0,,
85,1,-292.70068,-81.27347,0,0,,
85,2,9.06705,168.08516,0,0,,
85,3,-102.59083,337.90216,0,0,,
85,4,-288.14407,-177.44867,0,0,,
85,5,17.897099,-193.9781,0,0,,
85,6,-365.71085,64.39257,0,0,,
85,7,-130.86322,133.48552,0,0,,
85,8,128.64421,54.503193,0,0,,
85,9,153.87697,-70.863625,0,0,,
85,10,284.3644,-358.40833,0,0,,
85,11,-71.19363,-327.44077,0,0,,
86,0,40.322865,48.523735,0,0,,
86,1,-292.91125,-78.28087,0,0,,
86,2,8.545094,171.0394,0,0,,
86,3,-103.485374,335.03864,0,0,,
86,4,-289.53568,-180.10638,0,0,,
86,5,20.688454,-192.87886,0,0,,
86,6,-366.27963,67.33816,0,0,,
86,7,-131.4298,130.5395,0,0,,
86,8,131.19606,56.080555,0,0,,
86,9,153.40654,-67.90074,0,0,,
86,10,286.83038,-356.69983,0,0,,
86,11,-74.18828,-327.26175,0,0,,
87,0,40.622406,45.538727,0,0,,
87,1,-292.0944,-75.394226,0,0,,
87,2,8.184102,174.0176,0,0,,
87,3,-103.53778,332.0391,0,0,,
87,4,-290.78983,-182.83165,0,0,,
87,5,23.498236,-191.8276,0,0,,
87,6,-366.28888,70.33814,0,0,,
87,7,-131.73474,127.555046,0,0,,
87,8,133.9225,57.332153,0,0,,
87,9,152.44984,-65.05737,0,0,,
87,10,289.55746,-355.44965,0,0,,
87,11,-77.03097,-328.22046,0,0,,
88,0,40.934334,42.55499,0,0,,
88,1,-291.7654,-72.412315,0,0,,
88,2,8.558733,176.99411,0,0,,
88,3,-104.1615,329.10464,0,0,,
88,4,-292.15512,-185.50298,0,0,,
88,5,26.18861,-190.50024,0,0,,
88,6,-365.27502,73.16163,0,0,,
88,7,-133.00229,124.83598,0,0,,
88,8,136.61073,58.66384,0,0,,
88,9,151.93419,-62.102024,0,0,,
88,10,292.37558,-354.42093,0,0,,
88,11,-79.93033,-328.991,0,0,,
89,0,41.447193,39.59915,0,0,,
89,1,-291.41882,-69.4324,0,0,,
89,2,8.696237,179.99095,0,0,,
89,3,-103.86722,326.1191,0,0,,
89,4,-293.36966,-188.24614,0,0,,
89,5,28.655262,-188.79272,0,0,,
89,6,-364.44247,76.04379,0,0,,
89,7,-133.47539,121.87352,0,0,,
89,8,139.25882,60.07368,0,0,,
89,9,151.01962,-59.24483,0,0,,
89,10,294.7478,-352.58447,0,0,,
89,11,-82.80024,-329.86484,0,0,,
90,0,41.634693,36.60502,0,0,,
90,1,-291.67142,-66.443054,0,0,,
90,2,8.790422,182.98947,0,0,,
90,3,-103.34148,323.16553,0,0,,
90,4,-294.17633,-191.13565,0,0,,
90,5,31.220776,-187.23769,0,0,,
90,6,-364.19476,79.03355,0,0,,
90,7,-133.55148,118.87448,0,0,,
90,8,142.15002,60.874287,0,0,,
90,9,150.74817,-56.257137,0,0,,
90,10,297.12292,-350.75177,0,0,,
90,11,-85.69899,-330.63766,0,0,,
91,0,42.16685,33.652596,0,0,,
91,1,-291.59076,-63.444138,0,0,,
91,2,8.289621,185.94737,0,0,,
91,3,-102.31728,320.34576,0,0,,
91,4,-294.9321,-194.0389,0,0,,
91,5,32.786926,-184.67894,0,0,,
91,6,-363.60074,81.974144,0,0,,
91,7,-132.40761,116.10112,0,0,,
91,8,145.10504,60.356712,0,0,,
91,9,150.6508,-53.258717,0,0,,
91,10,299.59668,-349.05453,0,0,,
91,11,-88.47017,-331.78683,0,0,,
92,0,43.284145,30.868418,0,0,,
92,1,-290.89423,-60.52612,0,0,,
92,2,8.348571,188.9468,0,0,,
92,3,-100.56595,317.91003,0,0,,
92,4,-296.22882,-196.74417,0,0,,
92,5,34.384804,-182.1399,0,0,,
92,6,-363.4903,84.97211,0,0,,
92,7,-130.81145,113.56098,0,0,,
92,8,148.03221,59.699722,0,0,,
92,9,150.84259,-50.264854,0,0,,
92,10,302.36026,-347.88724,0,0,,
92,11,-91.33735,-332.66962,0,0,,
93,0,44.54184,28.14478,0,0,,
93,1,-290.40784,-57.565807,0,0,,
93,2,8.677651,191.9287,0,0,,
93,3,-98.88569,315.42474,0,0,,
93,4,-297.59628,-199.41438,0,0,,
93,5,36.00153,-179.6128,0,0,,
93,6,-363.70105,87.96469,0,0,,
93,7,-129.03366,111.144485,0,0,,
93,8,150.99428,60.175293,0,0,,
93,9,150.35751,-47.304333,0,0,,
93,10,305.3101,-347.34094,0,0,,
93,11,-94.32146,-332.978,0,0,,
94,0,45.68316,25.370361,0,0,,
94,1,-290.1342,-54.578312,0,0,,
94,2,9.425289,194.83405,0,0,,
94,3,-97.38503,312.82706,0,0,,
94,4,-299.32806,-201.86406,0,0,,
94,5,37.178673,-176.85338,0,0,,
94,6,-363.96606,90.952965,0,0,,
94,7,-126.26428,109.991,0,0,,
94,8,153.89442,60.942867,0,0,,
94,9,149.6219,-44.39592,0,0,,
94,10,308.27866,-346.90778,0,0,,
94,11,-97.321365,-332.95508,0,0,,
95,0,47.62547,23.084003,0,0,,
95,1,-290.02753,-51.580208,0,0,,
95,2,10.2493305,197.71866,0,0,,
95,3,-95.57394,310.43542,0,0,,
95,4,-300.9817,-204.36716,0,0,,
95,5,38.543922,-174.18204,0,0,,
95,6,-364.50735,93.903725,0,0,,
95,7,-123.30929,109.47332,0,0,,
95,8,156.47849,62.466892,0,0,,
95,9,148.62772,-41.565445,0,0,,
95,10,311.11816,-345.93967,0,0,,
95,11,-100.32082,-333.01218,0,0,,
96,0,49.722126,20.938303,0,0,,
96,1,-289.06177,-48.73991,0,0,,
96,2,11.091446,200.59804,0,0,,
96,3,-94.00237,307.88,0,0,,
96,4,-303.34933,-206.20952,0,0,,
96,5,40.340042,-171.77913,0,0,,
96,6,-364.09125,96.874725,0,0,,
96,7,-120.41773,108.673996,0,0,,
96,8,158.64836,64.53852,0,0,,
96,9,147.8621,-38.664783,0,0,,
96,10,314.01373,-345.155,0,0,,
96,11,-103.31574,-333.18674,0,0,,
97,0,51.67974,18.665037,0,0,,
97,1,-288.86963,-45.74607,0,0,,
97,2,12.30118,203.3433,0,0,,
97,3,-91.543304,306.1616,0,0,,
97,4,-305.9701,-207.66951,0,0,,
97,5,41.649666,-169.08008,0,0,,
97,6,-363.53442,99.82259,0,0,,
97,7,-117.42545,108.458916,0,0,,
97,8,161.20546,66.10735,0,0,,
97,9,147.77861,-35.665947,0,0,,
97,10,317.00876,-344.98242,0,0,,
97,11,-106.19765,-334.02017,0,0,,
98,0,53.08073,16.01226,0,0,,
98,1,-288.54825,-42.763336,0,0,,
98,2,14.229073,205.64183,0,0,,
98,3,-89.20473,304.28247,0,0,,
98,4,-308.44318,-209.36772,0,0,,
98,5,43.50822,-166.72513,0,0,,
98,6,-362.5213,102.64634,0,0,,
98,7,-114.43013,108.626396,0,0,,
98,8,163.65521,67.83904,0,0,,
98,9,147.36761,-32.694233,0,0,,
98,10,319.98593,-345.3519,0,0,,
98,11,-109.03985,-334.98032,0,0,,
99,0,54.314896,13.277881,0,0,,
99,1,-288.26312,-39.776917,0,0,,
99,2,16.546318,207.54718,0,0,,
99,3,-86.87279,302.3951,0,0,,
99,4,-311.00967,-210.92113,0,0,,
99,5,46.105843,-165.22433,0,0,,
99,6,-361.0589,105.26576,0,0,,
99,7,-111.64526,107.51082,0,0,,
99,8,166.59663,68.42896,0,0,,
99,9,147.11467,-29.704916,0,0,,
99,10,322.57928,-346.86005,0,0,,
99,11,-111.7795,-336.20273,0,0,,
100,0,55.455765,10.503279,0,0,,
100,1,-288.21133,-36.777363,0,0,,
100,2,18.749905,209.58292,0,0,,
100,3,-83.931015,301.80692,0,0,,
100,4,-313.471,-212.6363,0,0,,
100,5,48.48411,-163.39572,0,0,,
100,6,-359.84146,108.00764,0,0,,
100,7,-108.753624,106.711815,0,0,,
100,8,169.58273,68.140526,0,0,,
100,9,147.46657,-26.725626,0,0,,
100,10,325.1303,-348.43872,0,0,,
100,11,-114.660736,-337.03848,0,0,,
101,0,56.79247,7.8175344,0,0,,
101,1,-289.00787,-33.88504,0,0,,
101,2,21.023983,211.5396,0,0,,
101,3,-81.08246,300.86578,0,0,,
101,4,-315.508,-214.83873,0,0,,
101,5,50.983246,-161.7361,0,0,,
101,6,-358.89807,110.855446,0,0,,
101,7,-105.83816,106.00466,0,0,,
101,8,172.55545,68.54426,0,0,,
101,9,147.71553,-23.735973,0,0,,
101,10,327.0434,-350.74957,0,0,,
101,11,-117.57521,-337.7497,0,0,,
102,0,57.628067,4.9362535,0,0,,
102,1,-290.47522,-31.268383,0,0,,
102,2,23.035452,213.76535,0,0,,
102,3,-78.873795,298.83557,0,0,,
102,4,-317.79822,-216.77647,0,0,,
102,5,53.77898,-160.64804,0,0,,
102,6,-358.57336,113.83782,0,0,,
102,7,-103.02526,104.961784,0,0,,
102,8,175.43306,69.3924,0,0,,
102,9,147.89827,-20.741545,0,0,,
102,10,328.9592,-353.0582,0,0,,
102,11,-120.55566,-338.0917,0,0,,
103,0,58.683754,2.1281357,0,0,,
103,1,-292.12518,-28.762863,0,0,,
103,2,25.120195,215.92262,0,0,,
103,3,-76.170235,297.53528,0,0,,
103,4,-320.27774,-218.46524,0,0,,
103,5,56.324226,-159.06004,0,0,,
103,6,-358.10638,116.801254,0,0,,
103,7,-100.47993,103.37394,0,0,,
103,8,178.2443,70.43976,0,0,,
103,9,148.59612,-17.82384,0,0,,
103,10,331.15506,-355.10223,0,0,,
103,11,-123.54873,-338.2955,0,0,,
104,0,59.923683,-0.60363555,0,0,,
104,1,-293.49384,-26.093254,0,0,,
104,2,27.190823,218.09346,0,0,,
104,3,-73.86495,295.61548,0,0,,
104,4,-323.0154,-219.69211,0,0,,
104,5,58.948586,-157.60652,0,0,,
104,6,-358.93985,119.68316,0,0,,
104,7,-98.11188,101.532104,0,0,,
104,8,181.16559,71.12245,0,0,,
104,9,149.44858,-14.947505,0,0,,
104,10,332.42096,-357.82208,0,0,,
104,11,-126.53224,-338.60956,0,0,,
105,0,61.34933,-3.2432437,0,0,,
105,1,-294.95856,-23.47512,0,0,,
105,2,28.432707,220.82434,0,0,,
105,3,-71.90515,293.3441,0,0,,
105,4,-325.9345,-220.3841,0,0,,
105,5,61.543415,-156.1009,0,0,,
105,6,-360.33713,122.33789,0,0,,
105,7,-95.46967,100.111275,0,0,,
105,8,184.1138,71.67747,0,0,,
105,9,150.65819,-12.202171,0,0,,
105,10,333.01587,-360.7625,0,0,,
105,11,-129.48906,-339.1167,0,0,,
106,0,62.46719,-6.027197,0,0,,
106,1,-295.9203,-20.633451,0,0,,
106,2,29.80233,223.49345,0,0,,
106,3,-69.968864,291.0526,0,0,,
106,4,-328.59412,-221.7721,0,0,,
106,5,64.42374,-155.26202,0,0,,
106,6,-362.1828,124.70294,0,0,,
106,7,-92.679886,99.00805,0,0,,
106,8,187.10898,71.50732,0,0,,
106,9,151.8811,-9.462738,0,0,,
106,10,333.42075,-363.73508,0,0,,
106,11,-132.37573,-339.9335,0,0,,
107,0,63.848705,-8.690168,0,0,,
107,1,-297.32574,-17.98304,0,0,,
107,2,31.00779,226.24062,0,0,,
107,3,-67.559166,289.26562,0,0,,
107,4,-331.3217,-223.02127,0,0,,
107,5,66.606865,-153.20438,0,0,,
107,6,-363.26727,127.50006,0,0,,
107,7,-89.762054,98.310715,0,0,,
107,8,190.0798,71.08991,0,0,,
107,9,153.24669,-6.79156,0,0,,
107,10,333.65387,-366.726,0,0,,
107,11,-135.29823,-340.61102,0,0,,
108,0,65.50387,-11.192253,0,0,,
108,1,-297.40707,-14.984142,0,0,,
108,2,32.390553,228.90294,0,0,,
108,3,-65.00862,287.68616,0,0,,
108,4,-333.92563,-224.51105,0,0,,
108,5,69.14667,-151.6077,0,0,,
108,6,-363.5915,130.48248,0,0,,
108,7,-86.95495,97.25234,0,0,,
108,8,192.8102,69.84694,0,0,,
108,9,155.78006,-5.184695,0,0,,
108,10,333.92346,-369.71387,0,0,,
108,11,-138.23665,-341.2158,0,0,,
109,0,67.68868,-13.248121,0,0,,
109,1,-297.4446,-11.984377,0,0,,
109,2,33.426178,231.71852,0,0,,
109,3,-62.311153,286.37326,0,0,,
109,4,-336.20956,-226.45619,0,0,,
109,5,71.32945,-149.54967,0,0,,
109,6,-363.9258,133.46379,0,0,,
109,7,-84.47866,95.55882,0,0,,
109,8,195.25157,68.10347,0,0,,
109,9,157.58675,-2.7897227,0,0,,
109,10,334.43027,-372.67075,0,0,,
